2022-08-05 20:37:17,085 [Worker-0: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2022-08-05 20:43:20,597 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-parent/2.3.2.RELEASE/spring-boot-starter-parent-2.3.2.RELEASE.pom
2022-08-05 20:43:20,640 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-parent/2.3.2.RELEASE/spring-boot-starter-parent-2.3.2.RELEASE.pom
2022-08-05 20:43:20,829 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies/Hoxton.SR6/spring-cloud-dependencies-Hoxton.SR6.pom
2022-08-05 20:43:20,876 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies/Hoxton.SR6/spring-cloud-dependencies-Hoxton.SR6.pom
2022-08-05 20:43:20,896 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.3.0.RELEASE/spring-cloud-dependencies-parent-2.3.0.RELEASE.pom
2022-08-05 20:43:20,933 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.3.0.RELEASE/spring-cloud-dependencies-parent-2.3.0.RELEASE.pom
2022-08-05 20:43:20,959 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-commons-dependencies/2.2.3.RELEASE/spring-cloud-commons-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,025 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-commons-dependencies/2.2.3.RELEASE/spring-cloud-commons-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,058 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-netflix-dependencies/2.2.3.RELEASE/spring-cloud-netflix-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,105 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-netflix-dependencies/2.2.3.RELEASE/spring-cloud-netflix-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,136 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-stream-dependencies/Horsham.SR6/spring-cloud-stream-dependencies-Horsham.SR6.pom
2022-08-05 20:43:21,179 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-stream-dependencies/Horsham.SR6/spring-cloud-stream-dependencies-Horsham.SR6.pom
2022-08-05 20:43:21,263 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.3.RELEASE/spring-cloud-circuitbreaker-dependencies-1.0.3.RELEASE.pom
2022-08-05 20:43:21,308 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.3.RELEASE/spring-cloud-circuitbreaker-dependencies-1.0.3.RELEASE.pom
2022-08-05 20:43:21,339 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-config-dependencies/2.2.3.RELEASE/spring-cloud-config-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,381 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-config-dependencies/2.2.3.RELEASE/spring-cloud-config-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,414 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-function-dependencies/3.0.8.RELEASE/spring-cloud-function-dependencies-3.0.8.RELEASE.pom
2022-08-05 20:43:21,456 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-function-dependencies/3.0.8.RELEASE/spring-cloud-function-dependencies-3.0.8.RELEASE.pom
2022-08-05 20:43:21,487 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.3.RELEASE/spring-cloud-gateway-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,528 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.3.RELEASE/spring-cloud-gateway-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,594 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.3.RELEASE/spring-cloud-consul-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,653 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.3.RELEASE/spring-cloud-consul-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,677 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.3.RELEASE/spring-cloud-sleuth-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,772 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.3.RELEASE/spring-cloud-sleuth-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,813 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.12.3/brave-bom-5.12.3.pom
2022-08-05 20:43:21,850 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.12.3/brave-bom-5.12.3.pom
2022-08-05 20:43:21,883 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.15.0/zipkin-reporter-bom-2.15.0.pom
2022-08-05 20:43:21,913 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.15.0/zipkin-reporter-bom-2.15.0.pom
2022-08-05 20:43:21,933 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.3.RELEASE/spring-cloud-vault-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:21,971 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.3.RELEASE/spring-cloud-vault-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:22,045 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-zookeeper-dependencies/2.2.2.RELEASE/spring-cloud-zookeeper-dependencies-2.2.2.RELEASE.pom
2022-08-05 20:43:22,083 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-zookeeper-dependencies/2.2.2.RELEASE/spring-cloud-zookeeper-dependencies-2.2.2.RELEASE.pom
2022-08-05 20:43:22,154 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-security-dependencies/2.2.2.RELEASE/spring-cloud-security-dependencies-2.2.2.RELEASE.pom
2022-08-05 20:43:22,205 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-security-dependencies/2.2.2.RELEASE/spring-cloud-security-dependencies-2.2.2.RELEASE.pom
2022-08-05 20:43:22,238 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/2.2.2.RELEASE/spring-cloud-cloudfoundry-dependencies-2.2.2.RELEASE.pom
2022-08-05 20:43:22,286 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/2.2.2.RELEASE/spring-cloud-cloudfoundry-dependencies-2.2.2.RELEASE.pom
2022-08-05 20:43:22,313 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-bus-dependencies/2.2.2.RELEASE/spring-cloud-bus-dependencies-2.2.2.RELEASE.pom
2022-08-05 20:43:22,354 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-bus-dependencies/2.2.2.RELEASE/spring-cloud-bus-dependencies-2.2.2.RELEASE.pom
2022-08-05 20:43:22,382 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-contract-dependencies/2.2.3.RELEASE/spring-cloud-contract-dependencies-2.2.3.RELEASE.pom
2022-08-05 20:43:22,425 [Worker-3: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-contract-dependencies/2.2.3.RELEASE/spring-cloud-contract-dependencies-2.2.3.RELEASE.pom
